id_loss,claim_amount,leakage_label,pet_breed,pet_species,owner_age,number_of_previous_claims,days_to_claim,policy_tenure
594,351.53,0,spaniel,dog,48,2,21,9
595,177.66,0,poodle,dog,26,3,7,1
596,225.73,0,spaniel,dog,34,4,5,56
597,75.05,0,ragdoll,cat,40,2,16,36
598,361.88,0,retriever,dog,37,2,1,27
599,219.09,0,spaniel,dog,52,5,3,9
600,94.74,0,ragdoll,cat,26,2,12,26
601,139.8,1,bengal,cat,50,2,8,53
602,212.06,0,siamese,cat,27,0,8,57
603,119.03,0,labrador,dog,33,1,24,28
604,704.07,0,spaniel,dog,36,2,11,38
605,239.17,0,retriever,dog,30,1,8,9
606,156.03,0,labrador,dog,36,1,8,14
607,361.8,0,labrador,dog,31,1,2,51
608,264.78,0,ragdoll,cat,30,2,8,54
609,319.13,0,bulldog,dog,54,0,24,45
610,275.43,0,ragdoll,cat,36,3,0,29
611,204.83,0,bulldog,dog,41,3,4,5
612,415.5,0,persian,cat,38,1,2,5
613,425.17,0,labrador,dog,36,0,18,26
614,330.58,0,maine_coon,cat,42,3,6,13
615,450.01,0,labrador,dog,40,4,9,48
616,273.1,0,poodle,dog,20,1,14,52
617,490.45,1,ragdoll,cat,59,1,9,31
618,321.71,0,persian,cat,36,2,28,34
619,148.13,1,labrador,dog,54,2,10,58
620,238.13,0,bulldog,dog,34,0,11,34
621,180.03,0,labrador,dog,30,1,9,19
622,295.25,0,labrador,dog,45,1,4,23
623,242.67,1,poodle,dog,43,0,11,53
624,265.52,1,ragdoll,cat,47,0,24,40
625,126.58,0,poodle,dog,43,2,2,52
626,282.59,0,maine_coon,cat,37,2,5,23
627,328.35,0,bulldog,dog,36,1,11,2
628,513.16,0,siamese,cat,40,0,2,36
629,468.92,1,persian,cat,63,0,1,44
630,671.6,0,labrador,dog,28,2,8,3
631,108.3,0,retriever,dog,28,1,4,41
632,191.74,0,poodle,dog,51,3,15,19
633,209.66,0,siamese,cat,36,2,2,30
634,300.84,0,retriever,dog,35,3,18,41
635,484.13,1,maine_coon,cat,39,2,8,40
636,141.41,1,maine_coon,cat,41,2,12,57
637,205.12,0,ragdoll,cat,30,0,4,39
638,252.96,0,bulldog,dog,42,3,4,9
639,275.47,0,retriever,dog,41,1,14,51
640,350.05,0,labrador,dog,45,3,7,40
641,198.67,0,ragdoll,cat,49,1,19,32
642,227.86,0,poodle,dog,30,2,4,43
643,220.53,1,ragdoll,cat,33,2,6,40
644,338.88,0,persian,cat,58,1,10,18
645,211.96,0,poodle,dog,26,0,7,54
646,189.49,0,retriever,dog,46,1,1,38
647,113.26,0,persian,cat,38,3,7,53
648,474.81,0,spaniel,dog,20,0,16,24
649,324.75,0,spaniel,dog,38,1,25,18
650,459.03,0,poodle,dog,37,0,11,43
651,430.05,0,labrador,dog,23,0,4,4
652,322.19,0,retriever,dog,30,2,14,47
653,526.3,0,bulldog,dog,44,1,3,6
654,465.93,0,retriever,dog,37,2,4,36
655,248.46,0,labrador,dog,51,1,8,50
656,222.46,1,labrador,dog,70,1,7,26
657,610.93,1,retriever,dog,38,1,12,9
658,210.33,0,persian,cat,33,0,6,54
659,287.93,0,poodle,dog,45,1,9,57
660,161.6,0,poodle,dog,39,2,6,38
661,156.76,0,poodle,dog,40,4,4,1
662,224.93,1,spaniel,dog,49,3,9,23
663,203.93,0,labrador,dog,51,1,1,9
664,336.69,1,poodle,dog,51,0,3,28
665,110.63,0,labrador,dog,34,1,10,14
666,423.69,0,siamese,cat,46,3,11,22
667,737.11,0,poodle,dog,19,2,12,5
668,199.29,1,siamese,cat,52,0,12,15
669,259.28,0,bulldog,dog,29,0,3,15
670,277.12,0,siamese,cat,47,2,2,35
671,258.56,0,spaniel,dog,49,2,12,31
672,121.7,0,maine_coon,cat,40,2,7,25
673,370.7,0,retriever,dog,47,0,5,10
674,415.44,0,spaniel,dog,44,2,12,38
675,167.46,0,maine_coon,cat,39,1,7,51
676,212.78,0,spaniel,dog,41,0,3,35
677,159.76,0,bulldog,dog,44,0,7,35
678,187.16,1,bulldog,dog,35,1,12,56
679,185.54,0,bulldog,dog,33,0,3,55
680,150.98,0,bulldog,dog,30,1,16,58
681,111.97,0,labrador,dog,40,4,10,54
682,181.95,0,retriever,dog,57,3,1,6
683,190.53,0,bulldog,dog,33,2,3,46
684,292.83,0,retriever,dog,56,0,1,47
685,160.94,0,spaniel,dog,43,2,9,17
686,224.66,1,retriever,dog,30,0,1,8
687,234.51,0,maine_coon,cat,28,1,11,37
688,107.4,0,bulldog,dog,57,0,8,31
689,304.97,0,spaniel,dog,48,0,6,7
690,379.35,1,bulldog,dog,32,2,60,54
691,105.87,0,siamese,cat,29,3,3,34
692,176.39,1,retriever,dog,46,0,42,56
693,288.75,0,ragdoll,cat,36,1,23,17
694,269.39,0,bulldog,dog,30,2,11,37
695,102.75,0,ragdoll,cat,47,2,13,6
696,286.94,0,bulldog,dog,41,2,10,13
697,515.87,1,siamese,cat,29,1,7,14
698,285.97,1,bengal,cat,38,0,8,22
699,172.63,0,labrador,dog,52,1,6,26
700,220.12,0,siamese,cat,29,1,9,8
701,192.6,0,labrador,dog,47,2,12,37
702,662.39,0,spaniel,dog,37,0,10,46
703,300.48,0,poodle,dog,41,1,2,12
704,166.88,0,spaniel,dog,39,0,14,11
705,184.1,0,bulldog,dog,45,2,17,50
706,183.08,0,retriever,dog,32,1,32,9
707,524.44,0,maine_coon,cat,50,1,20,53
708,301.49,1,labrador,dog,36,2,20,58
709,126.99,0,spaniel,dog,51,0,4,51
710,545.0,0,bulldog,dog,44,1,5,51
711,120.65,0,labrador,dog,46,1,1,33
712,124.78,0,retriever,dog,34,1,31,19
713,127.38,0,ragdoll,cat,32,2,13,10
714,144.94,0,labrador,dog,33,1,3,38
715,583.69,0,spaniel,dog,35,4,6,3
716,641.99,0,retriever,dog,47,1,14,34
717,171.94,0,labrador,dog,41,0,17,46
718,414.47,0,bengal,cat,54,3,14,32
719,280.97,0,spaniel,dog,26,0,10,56
720,172.25,0,spaniel,dog,43,3,6,53
721,300.4,0,retriever,dog,31,1,7,46
722,190.41,0,spaniel,dog,38,1,17,44
723,367.43,0,labrador,dog,38,2,2,31
724,430.09,0,retriever,dog,48,1,16,46
725,152.84,0,ragdoll,cat,27,4,2,43
726,236.76,0,siamese,cat,43,1,4,25
727,287.18,0,bulldog,dog,41,1,5,31
728,318.42,0,retriever,dog,41,3,19,27
729,203.93,0,spaniel,dog,35,2,6,33
730,264.77,0,persian,cat,30,5,4,52
731,448.5,1,poodle,dog,27,6,14,15
732,155.95,1,labrador,dog,39,2,6,36
733,141.28,0,maine_coon,cat,33,2,5,42
734,295.77,0,ragdoll,cat,50,3,2,39
735,243.62,0,bulldog,dog,53,2,11,21
736,211.62,0,labrador,dog,40,0,4,34
737,161.57,0,labrador,dog,51,0,1,19
738,259.21,0,bulldog,dog,25,4,4,8
739,183.1,0,labrador,dog,23,0,10,18
740,258.52,0,siamese,cat,37,2,11,12
741,854.25,0,retriever,dog,60,2,9,22
742,233.39,0,bulldog,dog,30,2,16,13
743,217.35,0,bulldog,dog,45,2,2,12
744,182.7,0,bengal,cat,49,2,21,3
745,59.1,0,retriever,dog,30,0,7,22
746,446.12,0,spaniel,dog,55,1,11,38
747,178.06,0,maine_coon,cat,35,2,7,14
748,475.54,0,ragdoll,cat,52,1,0,54
749,315.03,0,siamese,cat,40,0,16,53
750,766.18,0,poodle,dog,53,2,7,58
751,314.2,1,bengal,cat,45,1,17,36
752,129.73,1,bulldog,dog,38,3,13,49
753,79.94,0,bulldog,dog,49,3,4,48
754,259.9,0,bulldog,dog,57,0,4,45
755,205.0,0,bengal,cat,34,4,7,9
756,214.77,0,persian,cat,42,2,8,4
757,164.7,0,ragdoll,cat,36,1,12,1
758,585.53,1,spaniel,dog,55,3,0,59
759,220.69,0,spaniel,dog,39,1,7,4
760,352.26,0,labrador,dog,51,0,6,16
761,380.96,0,bulldog,dog,48,2,3,27
762,251.66,0,maine_coon,cat,34,3,2,57
763,277.72,1,retriever,dog,30,1,11,59
764,167.37,0,bulldog,dog,34,2,3,44
765,201.19,0,retriever,dog,50,3,8,22
766,279.19,0,poodle,dog,49,3,5,44
767,166.73,1,bulldog,dog,50,1,3,2
768,408.27,0,retriever,dog,38,3,6,25
769,193.95,0,persian,cat,57,3,19,16
770,320.38,0,labrador,dog,41,1,4,54
771,474.28,0,spaniel,dog,27,3,2,34
772,151.16,0,ragdoll,cat,48,2,21,28
773,234.5,0,bulldog,dog,37,1,10,22
774,121.17,0,poodle,dog,51,1,6,10
775,253.23,0,ragdoll,cat,50,1,3,4
776,187.3,0,poodle,dog,39,3,10,12
777,237.22,0,bulldog,dog,23,1,11,36
778,659.48,0,ragdoll,cat,33,1,10,49
779,185.34,0,spaniel,dog,62,3,7,22
780,427.85,0,labrador,dog,46,3,15,54
781,187.49,0,siamese,cat,55,0,9,26
782,466.1,0,spaniel,dog,35,3,4,19
783,216.62,0,maine_coon,cat,43,0,7,50
784,375.61,0,retriever,dog,38,2,8,31
785,166.65,0,spaniel,dog,44,1,2,41
786,301.88,0,poodle,dog,39,3,5,17
787,292.33,0,labrador,dog,39,1,5,53
788,321.66,0,ragdoll,cat,44,4,9,35
789,330.04,0,ragdoll,cat,53,1,14,35
790,172.11,0,maine_coon,cat,39,2,4,45
791,288.7,0,bulldog,dog,47,3,5,38
792,124.96,0,bulldog,dog,50,2,13,13
793,174.21,1,labrador,dog,35,1,4,48
794,367.51,0,retriever,dog,40,1,10,32
795,229.2,0,ragdoll,cat,41,0,36,2
796,168.94,0,siamese,cat,62,3,6,18
797,270.84,0,spaniel,dog,30,1,6,42
798,364.1,0,poodle,dog,34,1,6,32
799,194.91,0,poodle,dog,46,3,6,1
800,190.56,1,retriever,dog,21,2,6,31
801,296.39,0,ragdoll,cat,43,0,5,47
802,282.26,0,retriever,dog,33,1,4,36
803,154.14,0,bulldog,dog,40,1,7,18
804,92.85,0,bulldog,dog,49,1,14,51
805,395.76,0,ragdoll,cat,55,2,18,34
806,221.76,0,poodle,dog,28,1,8,44
807,227.57,1,bengal,cat,43,1,11,34
808,292.68,1,maine_coon,cat,37,2,9,1
809,183.55,0,ragdoll,cat,36,3,10,48
810,262.49,1,retriever,dog,36,1,15,36
811,385.1,1,labrador,dog,54,1,5,33
812,268.97,0,bengal,cat,27,2,8,57
813,251.93,0,poodle,dog,29,1,25,49
814,158.24,0,ragdoll,cat,42,2,2,11
815,237.09,0,labrador,dog,42,2,8,32
816,173.89,0,bulldog,dog,61,3,20,21
817,118.58,0,bulldog,dog,43,0,12,37
818,170.69,1,labrador,dog,46,1,20,51
819,299.38,0,poodle,dog,46,1,2,19
820,184.35,1,bengal,cat,21,2,6,57
821,260.93,0,maine_coon,cat,31,1,6,45
822,155.13,0,persian,cat,46,1,12,23
823,230.46,0,labrador,dog,36,1,16,45
824,64.52,0,retriever,dog,30,0,11,16
825,238.06,0,spaniel,dog,46,1,6,30
826,441.86,0,spaniel,dog,70,2,16,31
827,194.83,0,ragdoll,cat,40,1,9,2
828,101.3,0,labrador,dog,43,4,10,18
829,260.55,1,retriever,dog,29,1,4,45
830,256.0,0,bulldog,dog,40,1,12,9
831,483.77,1,siamese,cat,37,1,8,14
832,244.13,1,siamese,cat,36,3,5,7
833,306.1,0,retriever,dog,34,2,13,25
834,118.33,1,bulldog,dog,35,2,16,10
835,893.29,0,ragdoll,cat,54,1,4,55
836,195.9,0,spaniel,dog,38,0,12,4
837,283.84,0,bulldog,dog,47,0,2,35
838,267.31,0,bengal,cat,52,1,8,53
839,443.26,0,retriever,dog,38,0,30,29
840,178.91,0,siamese,cat,36,2,23,13
841,407.47,0,spaniel,dog,42,0,5,54
842,333.45,0,spaniel,dog,49,0,11,59
843,349.49,0,poodle,dog,57,1,2,15
844,156.87,0,ragdoll,cat,41,1,1,14
845,336.6,0,bulldog,dog,26,3,6,22
846,209.95,1,poodle,dog,42,4,10,9
847,140.55,1,bulldog,dog,40,4,30,44
848,206.55,0,poodle,dog,47,0,6,25
849,453.01,1,ragdoll,cat,29,3,2,3
850,268.97,0,retriever,dog,31,3,13,41
851,461.03,0,labrador,dog,35,0,10,9
852,606.82,0,bulldog,dog,46,1,6,42
853,218.74,0,bulldog,dog,51,0,9,56
854,328.9,0,bulldog,dog,39,2,3,27
855,191.7,0,retriever,dog,50,2,4,18
856,189.44,0,ragdoll,cat,58,1,9,19
857,243.54,0,bulldog,dog,47,2,12,50
858,259.14,0,siamese,cat,36,1,3,3
859,305.88,1,poodle,dog,40,0,8,29
860,373.76,0,maine_coon,cat,30,2,3,15
861,220.01,0,bulldog,dog,33,0,13,36
862,300.36,0,siamese,cat,41,1,6,39
863,108.58,0,persian,cat,30,0,13,37
864,183.47,0,siamese,cat,34,1,6,4
865,361.63,0,retriever,dog,30,3,3,46
866,348.66,0,spaniel,dog,37,0,4,6
867,108.57,0,maine_coon,cat,38,1,1,37
868,252.42,0,ragdoll,cat,57,2,15,52
869,232.44,0,bulldog,dog,25,4,9,9
870,268.45,1,maine_coon,cat,45,2,15,58
871,235.36,0,retriever,dog,44,1,14,17
872,279.5,0,persian,cat,56,1,2,42
873,229.59,1,labrador,dog,28,0,3,31
874,217.45,0,labrador,dog,61,1,3,20
875,154.56,0,spaniel,dog,39,3,7,50
876,128.75,0,retriever,dog,39,1,5,52
877,365.93,0,labrador,dog,43,2,33,59
878,262.04,0,spaniel,dog,34,1,7,28
879,182.99,0,retriever,dog,32,1,5,51
880,210.25,0,poodle,dog,27,1,11,3
881,243.72,0,maine_coon,cat,48,5,6,50
882,348.75,0,maine_coon,cat,66,0,7,45
883,346.49,1,labrador,dog,36,2,6,55
884,344.19,0,poodle,dog,42,1,4,57
885,155.34,0,persian,cat,45,3,0,21
886,207.0,0,bulldog,dog,32,4,1,5
887,318.76,1,poodle,dog,54,0,22,5
888,168.32,0,retriever,dog,31,2,5,23
889,58.05,0,retriever,dog,40,2,17,54
890,102.16,0,bulldog,dog,36,3,10,57
891,159.01,0,maine_coon,cat,39,2,10,12
892,248.43,0,spaniel,dog,55,1,8,26
893,271.84,0,poodle,dog,34,0,4,20
894,183.16,0,labrador,dog,48,0,9,2
895,286.69,0,persian,cat,59,0,9,19
896,396.34,0,labrador,dog,55,5,6,5
897,247.54,1,retriever,dog,41,1,3,18
898,148.04,0,bulldog,dog,55,0,3,21
899,398.15,0,labrador,dog,27,1,13,51
900,208.56,0,poodle,dog,51,0,1,6
901,518.65,0,bulldog,dog,45,1,10,50
902,296.43,1,maine_coon,cat,25,1,6,49
903,213.89,0,poodle,dog,44,2,10,13
904,154.45,0,labrador,dog,41,3,8,28
905,327.69,0,bulldog,dog,30,1,26,8
906,555.84,0,bulldog,dog,42,3,16,27
907,176.84,0,spaniel,dog,44,3,9,50
908,311.51,0,bulldog,dog,52,5,4,13
909,301.91,0,spaniel,dog,52,4,2,28
910,241.81,0,retriever,dog,57,0,3,42
911,139.86,0,labrador,dog,49,1,11,29
912,351.15,0,poodle,dog,39,3,8,1
913,423.27,0,spaniel,dog,25,2,5,14
914,337.66,0,poodle,dog,33,0,13,10
915,125.46,0,spaniel,dog,43,0,17,21
916,234.85,0,ragdoll,cat,43,1,20,45
917,296.29,0,maine_coon,cat,46,1,3,42
918,184.96,0,labrador,dog,54,2,7,27
919,272.56,0,siamese,cat,40,1,8,39
920,466.71,0,bulldog,dog,48,5,9,56
921,289.97,0,bulldog,dog,58,0,1,21
922,493.58,0,maine_coon,cat,42,0,7,52
923,151.44,0,spaniel,dog,39,0,1,17
924,477.34,0,spaniel,dog,39,1,31,59
925,232.9,0,retriever,dog,40,1,14,28
926,269.2,0,retriever,dog,51,2,15,52
927,156.07,1,retriever,dog,34,0,13,46
928,156.16,0,retriever,dog,41,2,4,30
929,153.09,0,poodle,dog,44,1,8,27
930,439.99,0,poodle,dog,40,0,13,20
931,336.62,0,labrador,dog,37,2,9,36
932,166.34,0,retriever,dog,36,1,1,39
933,685.06,0,poodle,dog,35,3,4,32
934,263.89,0,spaniel,dog,38,2,9,57
935,234.17,0,maine_coon,cat,43,6,5,43
936,322.0,0,retriever,dog,31,0,13,5
937,176.78,0,bulldog,dog,18,0,10,48
938,214.82,0,bengal,cat,42,3,7,41
939,137.15,0,retriever,dog,54,2,21,35
940,142.94,0,bulldog,dog,45,1,6,51
941,148.1,0,bulldog,dog,30,1,7,49
942,384.73,0,bulldog,dog,42,1,17,39
943,186.83,0,labrador,dog,25,2,10,55
944,169.37,0,siamese,cat,32,1,6,22
945,170.89,0,poodle,dog,33,1,7,9
946,444.1,1,persian,cat,42,0,4,42
947,125.7,1,retriever,dog,56,3,3,52
948,85.22,0,bulldog,dog,38,1,8,12
949,521.62,0,poodle,dog,56,1,14,16
950,236.7,0,siamese,cat,45,1,7,9
951,235.34,0,bulldog,dog,23,1,19,18
952,470.65,1,labrador,dog,42,1,9,54
953,311.22,0,poodle,dog,46,1,15,50
954,293.33,0,poodle,dog,46,4,8,30
955,272.68,1,bengal,cat,41,1,15,3
956,263.21,1,retriever,dog,31,2,8,56
957,246.48,1,poodle,dog,24,2,19,33
958,161.88,0,spaniel,dog,50,3,14,28
959,253.9,0,persian,cat,54,1,10,16
960,270.92,0,persian,cat,56,0,9,28
961,265.15,0,bengal,cat,44,2,3,25
962,137.13,0,ragdoll,cat,47,1,13,39
963,224.66,0,bulldog,dog,51,2,10,41
964,169.0,0,maine_coon,cat,39,0,1,30
965,187.52,0,spaniel,dog,25,1,5,35
966,228.34,1,retriever,dog,35,0,13,26
967,221.2,1,bulldog,dog,54,3,7,42
968,286.31,0,bulldog,dog,58,0,7,44
969,452.01,0,persian,cat,33,4,23,5
970,392.9,0,poodle,dog,44,0,23,52
971,239.84,1,bulldog,dog,41,0,5,57
972,196.21,0,poodle,dog,49,1,20,35
973,86.6,0,poodle,dog,22,1,3,29
974,156.7,0,retriever,dog,41,2,14,13
975,316.68,0,ragdoll,cat,39,2,12,46
976,435.69,0,maine_coon,cat,36,2,33,26
977,267.55,1,maine_coon,cat,49,0,4,9
978,157.43,0,siamese,cat,41,2,11,34
979,186.02,0,poodle,dog,43,4,2,20
980,226.81,0,bulldog,dog,35,2,9,56
981,267.36,0,persian,cat,33,2,10,24
982,278.36,0,poodle,dog,33,1,10,46
983,309.55,0,persian,cat,37,0,12,50
984,162.12,0,maine_coon,cat,27,0,4,50
985,159.68,1,bulldog,dog,43,1,1,33
986,334.43,0,labrador,dog,46,2,5,38
987,487.05,0,poodle,dog,44,2,1,47
988,203.07,0,retriever,dog,40,1,10,18
989,436.76,0,bulldog,dog,38,1,17,10
990,297.23,0,bulldog,dog,47,1,30,32
991,574.5,0,siamese,cat,38,3,14,33
992,769.13,0,labrador,dog,40,0,5,36
993,288.61,0,bulldog,dog,48,2,12,42
994,274.45,0,retriever,dog,45,2,4,17
995,352.73,0,persian,cat,41,1,7,14
996,288.01,1,spaniel,dog,27,3,7,40
997,248.44,0,bulldog,dog,18,0,11,21
998,203.54,0,spaniel,dog,46,1,33,3
999,113.9,0,maine_coon,cat,46,2,9,23
1000,329.46,0,bulldog,dog,46,1,8,28
1001,235.55,1,maine_coon,cat,34,2,4,42
1002,137.11,0,retriever,dog,54,1,5,57
1003,590.39,0,bengal,cat,48,0,10,9
1004,127.32,0,poodle,dog,45,3,8,53
1005,206.31,0,spaniel,dog,42,3,11,37
1006,457.63,0,retriever,dog,29,2,12,43
1007,225.57,0,poodle,dog,57,3,2,47
1008,209.97,0,labrador,dog,39,2,7,21
1009,262.66,0,spaniel,dog,21,1,15,46
1010,222.95,1,spaniel,dog,29,2,15,5
1011,114.73,0,siamese,cat,40,3,6,55
1012,259.32,0,ragdoll,cat,30,1,5,57
1013,307.32,1,labrador,dog,37,3,8,44
1014,228.52,0,bengal,cat,34,2,3,11
1015,187.93,0,ragdoll,cat,49,2,9,38
1016,246.32,0,bulldog,dog,50,1,7,34
1017,385.34,0,poodle,dog,49,2,6,38
1018,271.14,0,spaniel,dog,42,1,20,41
1019,160.79,1,maine_coon,cat,57,3,19,53
1020,431.85,0,retriever,dog,52,1,4,10
1021,364.65,0,maine_coon,cat,54,4,8,11
1022,458.0,0,retriever,dog,35,0,14,9
1023,146.58,0,spaniel,dog,43,0,12,42
1024,274.03,0,poodle,dog,37,3,8,2
1025,89.86,0,retriever,dog,47,1,6,21
1026,512.94,0,poodle,dog,33,2,5,58
1027,157.72,0,labrador,dog,36,0,5,39
1028,200.76,0,ragdoll,cat,53,1,1,58
1029,319.24,0,persian,cat,44,2,19,11
1030,165.94,0,bulldog,dog,38,1,4,7
1031,169.78,0,poodle,dog,40,0,1,10
1032,210.32,0,maine_coon,cat,50,3,7,33
1033,204.27,0,spaniel,dog,38,4,4,34
1034,373.29,0,poodle,dog,46,2,9,54
1035,358.29,0,poodle,dog,64,1,5,45
1036,533.3,1,labrador,dog,43,1,13,14
1037,745.31,0,spaniel,dog,30,0,9,16
1038,283.42,0,bulldog,dog,51,1,2,15
1039,520.21,0,bulldog,dog,37,0,33,7
1040,237.42,1,poodle,dog,25,2,16,27
1041,140.3,0,labrador,dog,18,1,15,11
1042,123.29,0,retriever,dog,44,0,8,34
1043,119.87,0,spaniel,dog,52,2,19,39
1044,184.85,0,maine_coon,cat,47,2,12,23
1045,228.75,0,siamese,cat,50,2,16,55
1046,93.68,0,bulldog,dog,48,0,2,4
1047,423.55,0,siamese,cat,43,1,7,52
1048,182.57,0,poodle,dog,49,2,3,21
1049,130.13,1,bengal,cat,49,0,6,52
1050,257.99,0,bengal,cat,44,2,14,35
1051,475.17,0,bulldog,dog,52,1,34,37
1052,302.95,0,ragdoll,cat,49,1,2,24
1053,98.87,1,labrador,dog,45,1,5,54
1054,136.83,0,poodle,dog,32,5,17,44
1055,263.83,0,spaniel,dog,32,1,10,55
1056,432.52,0,spaniel,dog,32,0,4,16
1057,339.69,0,bulldog,dog,52,3,15,11
1058,81.61,1,retriever,dog,52,2,0,52
1059,411.91,0,retriever,dog,39,1,4,32
1060,326.87,1,spaniel,dog,46,1,14,54
1061,719.26,0,spaniel,dog,39,2,9,1
1062,219.81,0,bulldog,dog,32,2,7,20
1063,171.38,0,retriever,dog,46,0,5,39
1064,352.26,1,spaniel,dog,35,0,11,29
1065,196.19,0,bulldog,dog,28,0,3,9
1066,150.69,0,labrador,dog,43,2,11,35
1067,520.42,1,poodle,dog,50,0,12,38
1068,402.66,0,labrador,dog,43,4,5,6
1069,129.04,0,labrador,dog,39,1,7,13
1070,196.55,0,maine_coon,cat,38,3,17,11
1071,352.38,0,retriever,dog,39,0,28,27
1072,209.82,0,maine_coon,cat,53,3,20,49
1073,125.77,0,labrador,dog,37,0,2,6
1074,536.67,0,ragdoll,cat,41,2,9,43
1075,322.19,0,labrador,dog,32,1,20,27
1076,456.3,0,spaniel,dog,33,0,16,56
1077,258.96,0,bulldog,dog,38,3,4,11
1078,281.55,0,spaniel,dog,43,0,9,50
1079,189.92,0,maine_coon,cat,28,6,9,15
1080,176.12,0,maine_coon,cat,33,2,2,26
1081,459.31,0,retriever,dog,33,1,7,24
1082,276.37,0,siamese,cat,30,2,16,26
1083,176.04,0,retriever,dog,45,4,20,44
1084,351.68,0,poodle,dog,28,2,5,3
1085,104.64,0,retriever,dog,36,2,5,45
1086,153.38,0,labrador,dog,26,1,4,47
1087,267.89,1,persian,cat,34,1,19,28
1088,574.72,0,poodle,dog,28,2,10,54
1089,200.64,0,labrador,dog,48,4,5,54
1090,96.32,0,labrador,dog,38,1,9,21
1091,352.8,0,poodle,dog,39,1,16,26
1092,423.34,0,spaniel,dog,42,1,13,32
1093,135.83,0,ragdoll,cat,40,1,4,27
1094,450.85,0,poodle,dog,36,0,20,20
1095,585.45,1,bulldog,dog,45,1,14,30
1096,141.03,0,bulldog,dog,38,1,11,50
1097,162.68,0,retriever,dog,58,3,7,49
1098,216.55,0,poodle,dog,40,1,8,25
1099,157.94,0,siamese,cat,21,1,3,42
1100,281.09,0,labrador,dog,36,1,6,11
1101,311.18,0,bengal,cat,35,3,10,23
1102,546.8,0,ragdoll,cat,59,1,13,28
1103,362.6,1,poodle,dog,43,1,9,41
1104,90.4,0,retriever,dog,33,0,1,7
1105,273.19,0,labrador,dog,25,3,2,41
1106,74.19,0,poodle,dog,39,0,11,4
1107,237.51,0,ragdoll,cat,55,0,9,53
1108,179.82,0,labrador,dog,40,2,5,57
1109,313.48,0,bengal,cat,52,4,2,43
1110,151.76,0,labrador,dog,38,1,3,50
1111,230.24,0,retriever,dog,38,1,5,46
1112,307.02,0,labrador,dog,44,1,8,44
1113,186.26,0,bulldog,dog,56,0,12,2
1114,309.87,0,maine_coon,cat,57,0,18,14
1115,153.65,0,ragdoll,cat,59,0,8,3
1116,78.92,0,poodle,dog,37,4,1,27
1117,250.49,0,poodle,dog,42,2,4,2
1118,229.78,0,bengal,cat,53,4,2,59
1119,175.61,0,spaniel,dog,21,1,8,40
1120,149.22,0,bulldog,dog,39,2,5,16
1121,267.44,1,spaniel,dog,46,1,0,7
1122,311.74,0,siamese,cat,43,1,1,50
1123,324.61,0,ragdoll,cat,30,0,4,36
1124,93.45,0,retriever,dog,53,1,8,52
1125,199.01,1,spaniel,dog,30,0,3,49
1126,150.67,0,labrador,dog,59,0,13,54
1127,326.28,0,bengal,cat,56,1,1,12
1128,234.51,0,spaniel,dog,46,4,6,30
1129,229.99,0,persian,cat,42,4,9,50
1130,404.22,0,poodle,dog,47,3,24,5
1131,150.99,0,retriever,dog,65,1,8,58
1132,283.34,0,maine_coon,cat,38,1,4,28
1133,92.61,1,poodle,dog,46,2,13,43
1134,165.24,0,siamese,cat,47,1,14,26
1135,444.21,0,poodle,dog,54,1,12,35
1136,131.9,0,spaniel,dog,44,3,5,21
1137,179.27,0,poodle,dog,34,0,7,40
1138,228.31,0,spaniel,dog,48,3,0,4
1139,176.59,0,retriever,dog,35,1,3,45
1140,130.76,0,maine_coon,cat,54,0,7,22
1141,124.41,0,retriever,dog,51,1,3,26
1142,701.83,1,spaniel,dog,21,0,4,44
1143,287.39,0,ragdoll,cat,31,2,2,59
1144,547.05,0,persian,cat,43,0,2,53
1145,238.17,0,maine_coon,cat,41,1,15,7
1146,275.85,0,poodle,dog,39,1,29,41
1147,391.78,0,bulldog,dog,32,0,9,46
1148,211.8,0,bengal,cat,46,0,22,2
1149,90.5,0,siamese,cat,54,0,5,55
1150,471.2,0,poodle,dog,43,0,14,6
1151,302.18,0,bengal,cat,45,1,3,6
1152,178.77,0,poodle,dog,55,1,5,53
1153,438.58,1,spaniel,dog,42,1,4,58
1154,519.51,0,retriever,dog,44,2,9,30
1155,202.34,1,siamese,cat,49,4,24,51
1156,640.02,0,bulldog,dog,49,1,13,49
1157,147.01,0,siamese,cat,32,3,10,11
1158,197.07,0,spaniel,dog,42,2,8,29
1159,122.45,0,labrador,dog,33,1,14,6
1160,752.93,0,bulldog,dog,50,1,16,31
1161,410.86,0,poodle,dog,35,1,6,8
1162,310.93,0,poodle,dog,36,3,13,49
1163,218.02,1,labrador,dog,44,0,14,24
1164,233.29,0,retriever,dog,55,1,5,16
1165,356.27,0,siamese,cat,35,1,1,50
1166,127.95,0,retriever,dog,46,1,11,18
1167,215.67,0,bulldog,dog,40,2,6,7
1168,224.42,0,bengal,cat,55,1,7,49
1169,212.07,0,bulldog,dog,18,1,7,8
1170,217.53,0,persian,cat,40,0,7,36
1171,395.81,0,spaniel,dog,48,3,1,51
1172,267.44,0,siamese,cat,39,1,3,31
1173,355.68,0,poodle,dog,35,0,5,20
1174,294.7,0,bulldog,dog,27,2,8,9
1175,184.54,0,poodle,dog,41,3,15,53
1176,140.96,0,bulldog,dog,35,3,7,4
1177,350.59,0,labrador,dog,40,1,5,23
